"","blueWins","blueWardsPlaced","blueWardsDestroyed","blueFirstBlood","blueKills","blueDeaths","blueAssists","blueEliteMonsters","blueDragons","blueHeralds","blueTowersDestroyed","blueAvgLevel","blueTotalExperience","blueTotalJungleMinionsKilled","blueGoldDiff","blueExperienceDiff","blueCSPerMin","blueGoldPerMin","redWardsPlaced","redWardsDestroyed","redAssists","redEliteMonsters","redDragons","redHeralds","redTowersDestroyed","redAvgLevel","redTotalExperience","redTotalJungleMinionsKilled","redCSPerMin","redGoldPerMin"
"8122","1",14,2,"1",8,4,5,0,"0","0","0",6.8,17495,37,2973,1838,22.6,1719.8,32,4,5,1,"1","0","0",6.2,15657,56,14.1,1422.5
"8123","1",16,2,"0",8,9,7,1,"1","0","0",6.8,18009,60,-149,427,19,1700,15,3,8,0,"0","0","0",7,17582,48,21.1,1714.9
"8124","0",17,5,"0",6,6,2,0,"0","0","0",6.8,18612,52,-1240,-76,20.9,1519.6,13,2,6,1,"1","0","0",7,18688,68,21,1643.6
"8125","1",15,4,"1",5,12,3,0,"0","0","0",6.8,17640,56,-2651,-1695,20.6,1635.8,16,5,14,0,"0","0","0",7.2,19335,64,21.8,1900.9
"8126","1",16,1,"1",9,10,13,1,"1","0","0",6.8,16911,45,-1022,-1200,19.5,1746.9,14,4,13,0,"0","0","0",6.8,18111,33,24.8,1849.1
"8127","1",22,3,"0",7,2,4,1,"1","0","0",6.8,17458,55,1643,882,21.8,1603.1,21,3,0,0,"0","0","0",6.6,16576,48,22.5,1438.8
"8128","0",20,2,"1",6,5,7,1,"1","0","0",7.2,18971,73,760,995,22.3,1707,39,2,6,0,"0","0","0",6.8,17976,39,23,1631
"8129","0",53,2,"0",3,6,3,0,"0","0","0",6.8,17600,44,-1454,-1276,23.8,1478.2,42,4,6,1,"1","0","0",7.2,18876,63,20.4,1623.6
"8130","1",20,1,"1",5,3,7,1,"0","1","0",7.4,19266,56,1875,2074,24.6,1661,14,1,3,1,"1","0","0",6.8,17192,52,20.7,1473.5
"8131","1",18,2,"0",8,4,11,1,"1","0","0",7,18288,43,2116,1613,23.7,1725.5,15,3,5,0,"0","0","0",6.6,16675,52,20.3,1513.9
"8132","0",14,3,"0",3,3,5,0,"0","0","0",6.4,15830,38,-1034,-846,20.2,1425.9,14,2,0,1,"1","0","0",6.6,16676,54,22.9,1529.3
"8133","0",57,2,"1",7,6,7,0,"0","0","0",7,18918,45,-577,-679,22.3,1610,8,1,3,2,"1","1","0",7,19597,72,23.7,1667.7
"8134","1",35,6,"1",13,1,18,1,"1","0","0",7.4,19614,57,6310,5136,20.7,1964.1,14,1,3,0,"0","0","0",6,14478,40,19.9,1333.1
"8135","1",26,5,"0",8,5,8,1,"1","0","0",7,18654,52,1482,1629,20.8,1734.6,19,0,6,0,"0","0","0",6.8,17025,47,21.1,1586.4
"8136","1",14,4,"0",3,3,3,0,"0","0","0",7.2,19380,64,787,1089,23,1600.2,15,1,2,1,"1","0","0",7.2,18291,60,23.1,1521.5
"8137","1",14,0,"1",4,0,6,1,"1","0","0",7.2,19798,72,2170,2480,23.6,1607,13,0,0,0,"0","0","0",6.8,17318,48,24,1390
"8138","0",13,2,"0",2,10,1,0,"0","0","0",6.6,16822,44,-2617,-2322,20.5,1422.7,15,1,11,1,"1","0","0",7.2,19144,40,20.8,1684.4
"8139","1",33,2,"1",10,2,13,0,"0","0","0",7.2,19675,67,4058,3407,22.6,1871.5,14,1,2,0,"0","0","0",6.6,16268,44,22.9,1465.7
"8140","1",17,4,"1",9,8,9,1,"1","0","0",6.8,18035,50,238,368,21.7,1737.5,21,4,11,0,"0","0","0",6.8,17667,40,20.7,1713.7
"8141","0",53,2,"0",3,7,3,0,"0","0","0",6.8,18046,56,-1980,-973,22.7,1516.2,19,4,5,0,"0","0","0",7.2,19019,56,25.6,1714.2
"8142","0",18,3,"0",6,6,6,1,"1","0","0",6.8,16898,60,-1137,-982,19,1557.1,17,1,5,1,"0","1","0",7,17880,52,22.8,1670.8
"8143","1",16,3,"1",4,5,4,1,"1","0","0",6.6,17424,44,-124,253,21.8,1507,14,0,6,0,"0","0","0",6.8,17171,52,19.8,1519.4
"8144","1",34,1,"1",12,4,14,2,"1","1","0",7.2,18851,59,2246,1265,19,1872.3,12,1,5,0,"0","0","0",6.8,17586,45,22.7,1647.7
"8145","0",32,2,"1",8,9,7,1,"0","1","0",7,18755,40,-978,78,21.4,1725.8,12,1,8,1,"1","0","0",7.2,18677,61,20.7,1823.6
"8146","0",12,2,"1",5,6,4,1,"0","1","0",7.2,18747,55,-2659,88,20.8,1610.3,16,1,11,0,"0","0","1",7.4,18659,52,24.5,1876.2
"8147","0",18,1,"0",3,9,1,1,"0","1","0",6.8,17193,56,-3224,-1270,20.7,1470.9,16,7,16,1,"1","0","0",7.2,18463,34,23.8,1793.3
"8148","0",11,3,"1",8,7,10,0,"0","0","0",7,17535,51,312,-1396,20.4,1712.2,47,2,7,1,"1","0","0",7,18931,51,21.1,1681
"8149","0",38,4,"1",1,5,0,1,"1","0","0",6.8,16789,56,-2462,-3352,20,1369.6,18,4,6,1,"0","1","0",7.6,20141,72,20.2,1615.8
"8150","1",16,1,"1",9,3,7,1,"1","0","0",7.4,19589,60,2617,2411,23.5,1776.4,32,3,2,0,"0","0","0",6.6,17178,56,22,1514.7
"8151","1",15,5,"1",4,3,3,0,"0","0","0",7.4,19461,60,846,1138,24.4,1627.5,16,2,1,0,"0","0","0",7.2,18323,60,23.3,1542.9
"8152","1",29,2,"1",11,2,12,2,"1","1","1",7.4,19495,65,6450,5057,23,2012.4,13,4,2,0,"0","0","0",6,14438,24,20.5,1367.4
"8153","0",14,1,"0",6,11,4,0,"0","0","0",6.8,17025,44,-2861,-1651,20.6,1577.5,17,1,14,1,"1","0","0",7,18676,52,21,1863.6
"8154","1",16,6,"1",6,6,2,2,"1","1","0",6.6,17206,56,355,818,19.9,1569.3,17,2,5,0,"0","0","0",6.6,16388,48,19.2,1533.8
"8155","1",12,2,"1",7,2,8,0,"0","0","0",7,18923,41,2305,482,24.6,1747.9,16,1,0,2,"1","1","0",7.2,18441,72,22.6,1517.4
"8156","1",14,2,"0",9,10,9,1,"0","1","0",7.2,19273,45,-359,784,22.6,1784,16,3,9,1,"1","0","0",7,18489,50,20.7,1819.9
"8157","0",17,2,"0",5,6,8,0,"0","0","0",6.6,15471,52,-3967,-3114,18,1525.9,12,1,8,0,"0","0","2",7,18585,60,24.7,1922.6
"8158","0",13,1,"0",4,11,3,1,"1","0","0",6.2,16104,45,-5182,-3884,18.7,1522.5,13,1,9,1,"0","1","2",7.4,19988,53,24.6,2040.7
"8159","1",16,2,"1",9,4,11,0,"0","0","0",7,19125,44,2344,1517,21.7,1731.2,39,4,4,0,"0","0","0",6.8,17608,59,20.1,1496.8
"8160","0",16,1,"0",8,4,10,1,"0","1","0",7,17832,44,865,1006,20.6,1669.6,10,1,3,0,"0","0","0",6.6,16826,39,22,1583.1
"8161","1",18,4,"0",6,7,6,0,"0","0","0",7.2,18319,47,-516,-3,23.5,1669,17,2,9,1,"1","0","0",7,18322,54,23.5,1720.6
"8162","0",42,2,"0",5,6,3,0,"0","0","0",7,18754,54,-38,1167,21.9,1622.5,15,0,8,0,"0","0","0",6.8,17587,32,23.9,1626.3
"8163","0",13,4,"1",4,8,8,0,"0","0","0",6.4,15834,44,-2510,-4246,21.2,1572,43,2,5,2,"1","1","0",7.2,20080,75,24.9,1823
"8164","0",16,5,"0",2,13,2,0,"0","0","0",6.4,15483,52,-6260,-3364,16.9,1373.8,39,4,15,0,"0","0","0",7,18847,34,23.8,1999.8
"8165","1",16,3,"1",10,5,7,1,"1","0","0",7,19116,31,2953,1980,25.9,1824,17,2,4,0,"0","0","0",6.8,17136,64,19.7,1528.7
"8166","1",14,2,"1",6,4,7,1,"1","0","0",7.2,18635,56,1603,1799,22,1643.9,113,0,1,1,"0","1","0",6.6,16836,51,21.3,1483.6
"8167","0",15,0,"1",4,7,3,0,"0","0","0",7,18196,32,-1454,-1205,25.3,1576.1,13,3,6,0,"0","0","0",7.2,19401,48,23.3,1721.5
"8168","0",17,2,"1",9,8,10,1,"0","1","0",7.2,18459,57,1550,910,22.7,1852.9,19,2,11,1,"1","0","0",6.6,17549,51,20.6,1697.9
"8169","0",18,4,"0",8,10,8,0,"0","0","0",6.8,18052,44,-1065,626,22.7,1699.6,19,4,13,0,"0","0","0",6.8,17426,30,21.6,1806.1
"8170","1",16,2,"1",10,8,10,0,"0","0","0",6.8,17473,44,753,-587,20.7,1766.5,16,4,6,0,"0","0","0",6.8,18060,45,19.1,1691.2
"8171","1",87,2,"1",7,10,5,1,"1","0","0",7,18900,52,-877,418,19.8,1696.9,48,1,11,0,"0","0","0",7.2,18482,34,22.9,1784.6
"8172","0",18,4,"0",2,5,3,1,"1","0","0",7.4,19351,72,-902,385,24.4,1547.4,51,2,7,1,"0","1","0",7.2,18966,56,23.7,1637.6
"8173","1",17,3,"0",11,5,15,1,"1","0","0",7,18154,60,1790,350,18.6,1820.4,38,5,4,0,"0","0","0",7,17804,57,22.9,1641.4
"8174","0",20,5,"0",6,5,10,0,"0","0","0",7,18228,47,1497,717,24.1,1716,17,7,4,1,"1","0","0",6.8,17511,40,21.8,1566.3
"8175","1",18,5,"1",6,3,4,0,"0","0","0",7,18664,44,2717,2815,25.6,1687.6,17,4,4,0,"0","0","0",6.4,15849,43,20.5,1415.9
"8176","1",11,2,"0",10,6,7,0,"0","0","0",7.2,19644,60,2428,2186,23,1812.9,37,2,9,1,"1","0","0",6.8,17458,55,21.2,1570.1
"8177","1",16,5,"0",6,7,4,0,"0","0","0",7.4,19805,67,42,1367,24.3,1721,15,3,3,1,"1","0","0",7,18438,52,25.5,1716.8
"8178","1",13,3,"0",5,10,3,0,"0","0","0",6.6,16500,38,-3574,-387,20.3,1506.7,11,0,14,1,"0","1","0",6.6,16887,40,21.8,1864.1
"8179","0",17,2,"0",5,5,4,1,"1","0","0",7,17384,48,-1008,-717,19.8,1501.3,16,3,6,0,"0","0","0",7,18101,56,22.5,1602.1
"8180","1",15,3,"1",7,6,6,0,"0","0","0",7.4,19649,76,714,1650,22.1,1694.6,12,5,7,0,"0","0","0",6.8,17999,58,21.5,1623.2
"8181","1",18,2,"0",11,5,11,0,"0","0","0",7.4,19486,48,2239,1539,23.9,1840.3,22,4,4,1,"1","0","0",6.6,17947,63,23.1,1616.4
"8182","0",14,0,"0",2,5,2,1,"0","1","0",6.8,16918,60,-1909,-1282,19.9,1411.5,14,2,5,1,"1","0","0",7,18200,52,22.9,1602.4
"8183","1",17,4,"1",2,4,0,0,"0","0","0",7,18162,55,305,992,25.5,1532.1,56,2,5,1,"1","0","0",6.8,17170,40,22.2,1501.6
"8184","0",13,1,"1",5,5,0,0,"0","0","0",7,18559,52,144,312,21.6,1585,16,1,4,1,"1","0","0",7.2,18247,56,23.8,1570.6
"8185","1",14,1,"0",3,1,3,0,"0","0","0",7,17817,50,789,-175,24.6,1570.4,20,1,2,1,"1","0","0",6.8,17992,72,23.2,1491.5
"8186","1",122,4,"0",5,5,7,1,"0","1","1",7,17963,44,8,-625,21.6,1771.6,15,3,4,1,"1","0","0",7.2,18588,68,24.9,1770.8
"8187","0",19,5,"1",6,7,8,1,"0","1","0",7,18077,40,-754,-157,23.5,1660.4,26,2,9,0,"0","0","0",6.8,18234,39,24.3,1735.8
"8188","0",15,1,"1",4,8,6,0,"0","0","0",6.6,16376,42,-3363,-1920,18,1480.8,12,4,7,0,"0","0","0",7,18296,49,21.2,1817.1
"8189","1",15,4,"0",6,4,8,0,"0","0","0",6.8,17006,45,-510,-837,19.1,1592.4,43,2,7,1,"1","0","0",7,17843,60,22.5,1643.4
"8190","0",16,2,"1",3,5,7,0,"0","0","0",6.6,16731,41,-1080,-1664,19.9,1499.4,20,3,3,1,"0","1","0",7,18395,64,23.5,1607.4
"8191","0",18,4,"0",1,5,0,0,"0","0","0",6.4,15497,35,-2191,-1498,21.2,1353.3,42,5,9,1,"1","0","0",6.8,16995,50,20.7,1572.4
"8192","1",81,2,"0",6,3,4,0,"0","0","0",7.6,21257,76,3274,3262,25.7,1831.4,44,0,3,1,"1","0","0",7,17995,72,19.5,1504
"8193","0",17,7,"0",4,7,4,0,"0","0","0",7.2,18488,56,149,210,23.5,1638.7,44,4,9,1,"1","0","0",6.8,18278,44,20.2,1623.8
"8194","0",22,3,"0",6,6,4,0,"0","0","0",6.8,17035,42,-317,-27,21.2,1562.9,17,3,11,1,"1","0","0",6.8,17062,54,20,1594.6
"8195","1",13,2,"1",4,1,1,1,"1","0","0",7,18706,56,2422,1766,25.1,1607,13,1,3,0,"0","0","0",6.6,16940,52,19.9,1364.8
"8196","0",16,4,"1",4,4,5,1,"1","0","0",6.8,18105,47,370,-66,22.3,1559.6,49,1,4,0,"0","0","0",7,18171,51,20,1522.6
"8197","1",59,2,"1",5,2,8,1,"1","0","0",7,18660,58,2312,1175,25,1701,34,3,2,0,"0","0","0",6.6,17485,54,22,1469.8
"8198","0",94,4,"0",8,9,10,1,"0","1","0",7,17957,34,-96,277,20.8,1743.1,15,3,8,1,"1","0","0",6.6,17680,52,21.5,1752.7
"8199","0",42,5,"0",7,11,6,0,"0","0","0",6.8,17627,48,-2262,-1763,21.4,1666.4,19,3,16,1,"1","0","0",7.4,19390,60,19.5,1892.6
"8200","0",13,1,"1",4,11,5,0,"0","0","0",6.4,16164,48,-4293,-3731,19.7,1514.4,15,2,18,0,"0","0","0",7.4,19895,60,24.1,1943.7
"8201","0",16,4,"1",5,6,8,0,"0","0","0",6.6,17085,53,-1085,-1869,19.5,1570.3,15,4,5,2,"1","1","0",7.2,18954,48,22.9,1678.8
"8202","1",42,5,"1",10,5,15,0,"0","0","0",6.8,17582,33,2301,667,22,1806.2,25,5,9,1,"1","0","0",6.6,16915,52,20.4,1576.1
"8203","0",15,4,"0",7,5,8,1,"1","0","0",6.8,17483,40,800,-237,20.8,1678.7,14,2,7,0,"0","0","0",6.8,17720,44,23.6,1598.7
"8204","1",9,1,"0",12,10,5,1,"0","1","1",7.4,20587,63,2510,2517,22.1,1978.5,14,1,10,1,"1","0","0",7,18070,48,21.3,1727.5
"8205","1",82,2,"1",10,5,9,2,"1","1","0",7.4,19955,73,1917,1186,20.8,1840.8,16,3,4,0,"0","0","0",7,18769,41,21.1,1649.1
"8206","0",17,3,"0",11,11,13,1,"1","0","0",7,18540,48,-558,-1482,20.8,1861.4,17,2,15,0,"0","0","0",7.6,20022,52,22.7,1917.2
"8207","1",250,4,"1",12,10,12,1,"0","1","0",7,18253,44,3067,503,20.9,1970.4,16,1,6,1,"1","0","0",6.8,17750,56,17.4,1663.7
"8208","0",15,1,"0",2,5,2,1,"1","0","0",6.8,17495,52,-1201,-919,24.8,1528.1,21,3,11,0,"0","0","0",6.8,18414,42,24.7,1648.2
"8209","0",15,1,"0",1,3,1,1,"1","0","0",6.4,16475,51,-2310,-2290,19,1325.3,16,0,1,0,"0","0","0",7.4,18765,60,24.8,1556.3
"8210","0",37,2,"0",8,8,15,1,"1","0","0",7,17774,59,203,557,19,1719.2,21,3,14,0,"0","0","0",6.8,17217,44,23.5,1698.9
"8211","0",17,7,"0",6,5,9,1,"1","0","0",6.8,18185,34,117,248,23.2,1679.6,49,1,9,0,"0","0","0",6.8,17937,52,22.1,1667.9
"8212","1",13,4,"0",11,7,10,1,"1","0","0",6.8,18084,36,2419,1118,20.7,1858.2,17,2,8,0,"0","0","0",7,16966,52,19.3,1616.3
"8213","0",42,2,"0",6,5,7,1,"0","1","0",7.4,20021,54,447,919,24.3,1709.8,89,1,6,0,"0","0","0",7,19102,67,22,1665.1
"8214","0",22,3,"0",5,6,5,1,"0","1","0",6.8,17649,48,-1219,-759,20.9,1576.6,114,7,10,1,"1","0","0",7,18408,59,22.7,1698.5
"8215","1",143,2,"1",3,5,3,1,"1","0","0",6.8,16754,60,-1371,-1951,21.4,1476.7,18,8,4,0,"0","0","0",7,18705,43,25.6,1613.8
"8216","1",23,1,"1",10,3,13,2,"1","1","1",7,18674,60,3235,1168,17,1892.9,35,2,6,0,"0","0","0",7,17506,44,24.1,1569.4
"8217","1",21,3,"1",10,5,12,1,"1","0","0",7.4,19739,52,2299,1804,22.6,1804.6,17,6,5,0,"0","0","0",7.2,17935,48,22.9,1574.7
"8218","0",14,4,"0",8,10,6,1,"1","0","0",7,17308,48,-1556,-3181,20.4,1703.5,25,1,9,0,"0","0","0",7.4,20489,67,21.3,1859.1
"8219","0",12,5,"0",3,7,3,0,"0","0","0",6.8,17572,52,-1323,-1622,25.1,1599.2,18,1,10,2,"1","1","0",7.2,19194,60,21.8,1731.5
"8220","1",17,1,"1",8,6,11,0,"0","0","0",7,18244,48,1625,552,21.6,1779.1,16,2,9,1,"1","0","0",6.8,17692,48,21.5,1616.6
"8221","1",20,1,"0",5,4,3,1,"1","0","0",6.8,17812,49,819,-48,24.6,1651.7,13,3,4,0,"0","0","0",7.2,17860,57,24.5,1569.8
"8222","0",16,1,"1",7,8,4,1,"1","0","0",7,18126,58,-735,-742,17.8,1586.3,17,0,3,0,"0","0","0",7,18868,56,23.1,1659.8
"8223","1",19,1,"1",5,2,5,0,"0","0","0",7,18382,52,2386,395,26.8,1677.9,14,2,4,0,"0","0","0",7,17987,64,20.4,1439.3
"8224","0",14,6,"0",10,9,8,0,"0","0","0",6.8,18179,43,-1281,-525,18,1714.5,35,1,9,0,"0","0","0",7,18704,62,21.2,1842.6
"8225","1",15,1,"0",4,5,4,0,"0","0","0",7,17998,72,-786,-837,19.4,1516.1,16,2,3,1,"1","0","0",7.2,18835,55,23.1,1594.7
"8226","1",16,2,"1",6,9,5,1,"1","0","0",7,18484,59,-224,-1881,24.9,1745.1,16,2,10,0,"0","0","0",7.4,20365,38,20.5,1767.5
"8227","1",16,5,"1",7,4,10,0,"0","0","0",7.4,20325,75,2587,2759,22.4,1834.2,164,2,3,1,"1","0","0",6.6,17566,54,21.3,1575.5
"8228","1",18,3,"0",5,5,8,1,"1","0","0",7,18296,50,460,183,25.9,1649.8,11,3,7,0,"0","0","0",7,18113,53,21.3,1603.8
"8229","0",84,1,"0",3,8,2,0,"0","0","0",7,17721,40,-3348,-1795,22.7,1497.5,37,4,10,1,"0","1","0",7.2,19516,58,22.4,1832.3
"8230","1",17,3,"1",9,2,7,1,"0","1","0",7,19023,50,2350,2705,20.4,1701.7,13,3,3,1,"1","0","0",6.6,16318,72,22,1466.7
"8231","0",13,0,"0",2,10,1,0,"0","0","0",6.4,17095,43,-6115,-3209,19.7,1387.2,15,4,9,0,"0","0","0",7.4,20304,47,26.4,1998.7
"8232","1",87,3,"0",8,8,9,2,"1","1","0",7.4,19545,68,1340,1826,21.6,1794,16,3,4,0,"0","0","0",6.8,17719,48,21.9,1660
"8233","0",17,2,"1",3,8,4,0,"0","0","0",6.2,15309,54,-2491,-2521,16.7,1403.7,35,3,6,2,"1","1","0",7,17830,36,20.2,1652.8
"8234","0",33,4,"1",5,7,6,1,"1","0","0",7,17293,44,-1109,-1493,20.7,1553.4,87,1,4,0,"0","0","0",7.2,18786,47,22.3,1664.3
"8235","1",20,4,"1",8,6,11,1,"1","0","0",7.4,19942,59,1634,1007,25.2,1807.4,13,4,7,0,"0","0","0",7,18935,56,22.3,1644
"8236","1",15,1,"1",11,8,15,2,"1","1","0",6.6,17082,45,1252,-271,16.4,1764,14,3,11,0,"0","0","0",6.8,17353,52,17.6,1638.8
"8237","1",41,4,"0",3,5,4,1,"1","0","0",6.8,17962,55,-244,1250,24.1,1553.9,37,6,3,0,"0","0","0",6.8,16712,43,18.5,1578.3
"8238","1",14,1,"0",9,6,10,1,"0","1","0",7,17358,61,2180,462,17,1785.4,12,2,6,1,"1","0","0",6.8,16896,31,20.9,1567.4
"8239","1",13,3,"1",9,6,10,2,"1","1","1",7,18340,64,2660,-730,21.6,1892.4,20,4,3,0,"0","0","0",7,19070,83,22.1,1626.4
"8240","1",16,3,"1",10,2,7,1,"1","0","0",7.4,20691,68,4124,3900,24.4,1882.8,13,3,1,0,"0","0","0",6.8,16791,56,22,1470.4
"8241","1",22,2,"1",6,6,4,0,"0","0","0",7,18524,59,34,985,21.8,1619.2,15,2,7,1,"1","0","0",6.8,17539,41,20.9,1615.8
"8242","1",15,3,"0",9,9,10,0,"0","0","0",6.6,17334,35,-674,530,23.1,1731.2,14,0,13,0,"0","0","0",6.8,16804,52,20,1798.6
"8243","0",16,2,"1",3,3,4,0,"0","0","0",6.8,17903,44,-1036,-942,22.5,1495.1,17,1,3,1,"1","0","0",7.2,18845,58,25.2,1598.7
"8244","0",45,5,"1",8,6,11,1,"1","0","0",7,18074,51,1059,-338,20.4,1740.5,10,5,9,0,"0","0","0",7,18412,36,22.1,1634.6
"8245","1",13,3,"1",12,13,12,0,"0","0","0",7,19303,56,-1398,-26,21.5,1920.1,17,3,13,1,"1","0","1",7.2,19329,40,21.5,2059.9
"8246","1",17,6,"1",13,0,14,1,"1","0","1",7.6,20229,48,6770,4384,21.9,2009.5,14,3,0,0,"0","0","0",6.6,15845,56,19.9,1332.5
"8247","0",17,2,"0",3,5,3,1,"1","0","0",6.6,17594,48,-1302,-611,22.7,1479.9,16,0,6,0,"0","0","0",6.8,18205,56,20.1,1610.1
"8248","1",13,1,"1",4,1,3,2,"1","1","0",7.4,19745,52,3373,2086,23.3,1722,13,0,0,0,"0","0","0",7,17659,51,22.5,1384.7
"8249","0",17,3,"0",5,8,6,2,"1","1","0",6.4,16228,59,-3528,-2277,18.7,1549.4,16,4,8,0,"0","0","0",7,18505,44,26,1902.2
"8250","1",16,1,"1",12,9,17,0,"0","0","0",7.2,18687,69,941,2107,21.2,1872.2,19,2,7,1,"1","0","0",6.6,16580,34,22.5,1778.1
"8251","1",11,2,"1",5,8,4,0,"0","0","0",6.6,16608,39,-1404,443,20.9,1544,55,1,12,0,"0","0","0",6.6,16165,45,18.8,1684.4
"8252","1",37,4,"0",19,3,25,0,"0","0","1",7.8,22125,48,8667,7645,24,2327.8,15,3,7,0,"0","0","0",6.2,14480,46,18.9,1461.1
"8253","0",15,0,"1",6,9,5,1,"0","1","0",6.8,18095,47,-1782,-972,20.4,1652.5,18,3,11,1,"1","0","0",7.2,19067,67,21.7,1830.7
"8254","1",15,6,"1",6,3,5,1,"1","0","0",7.2,18824,67,1402,1512,21.2,1663.8,21,2,3,0,"0","0","0",6.8,17312,52,23,1523.6
"8255","1",19,4,"1",3,3,3,0,"0","0","0",6.8,17070,35,472,-797,22.4,1556.2,39,3,3,0,"0","0","0",7,17867,46,22.2,1509
"8256","1",15,1,"1",2,0,4,2,"1","1","0",6.6,17737,56,1935,411,26.2,1591.9,17,3,0,0,"0","0","0",6.6,17326,55,24.4,1398.4
"8257","0",17,5,"0",4,6,8,1,"0","1","0",7,17677,59,-1185,-1150,24.5,1592.2,17,4,7,1,"1","0","0",7.2,18827,48,23.6,1710.7
"8258","1",23,4,"0",3,5,2,1,"1","0","0",6.8,17861,47,-388,-325,25.2,1521.3,17,4,3,0,"0","0","0",7,18186,62,20.9,1560.1
"8259","0",18,1,"1",7,3,12,2,"1","1","0",6.6,17036,55,1768,939,20.5,1624.7,13,1,2,0,"0","0","0",6.6,16097,48,18.9,1447.9
"8260","1",22,3,"1",10,3,8,2,"1","1","0",7.2,18868,60,5391,2596,23.1,1908.2,13,5,2,0,"0","0","0",6.2,16272,48,17.6,1369.1
"8261","1",18,3,"0",6,3,8,1,"1","0","0",7.2,18930,60,2326,1907,21.9,1714.6,14,0,2,0,"0","0","0",6.6,17023,59,20.6,1482
"8262","1",57,0,"1",5,1,7,1,"1","0","0",7.6,20271,80,2508,1742,23.8,1707.9,12,1,2,0,"0","0","0",7.2,18529,55,24.9,1457.1
"8263","0",11,3,"1",6,7,7,0,"0","0","0",7,17971,52,-365,-1278,23.7,1733,15,3,8,1,"1","0","0",7.2,19249,63,22.7,1769.5
"8264","0",13,2,"1",7,3,7,0,"0","0","0",7.2,18339,53,1828,302,23.9,1683.8,19,0,0,1,"1","0","0",6.8,18037,44,23.5,1501
"8265","0",13,1,"1",8,9,8,1,"0","1","0",6.8,17446,51,-836,-1109,22,1742.4,14,1,14,0,"0","0","0",7.2,18555,43,21.1,1826
"8266","0",18,3,"1",5,4,9,0,"0","0","0",6.8,17840,35,-350,626,23.3,1588.5,15,5,5,0,"0","0","0",7,17214,56,22.1,1623.5
"8267","0",16,0,"1",7,4,10,1,"1","0","0",7,17365,40,457,-959,22.4,1633.9,10,1,3,1,"0","1","0",7,18324,56,25.4,1588.2
"8268","1",23,5,"1",7,2,10,1,"1","0","0",7.2,18485,54,3712,2007,24.1,1769.3,18,2,4,0,"0","0","0",6.6,16478,49,19.6,1398.1
"8269","1",20,3,"1",16,5,21,1,"1","0","0",7.4,20277,48,3931,4106,16.6,2003.2,14,1,4,0,"0","0","0",6.6,16171,44,19.8,1610.1
"8270","1",40,5,"0",4,4,5,1,"0","1","0",7,17708,43,63,261,20.1,1544.7,16,6,1,1,"1","0","0",6.8,17447,49,22.8,1538.4
"8271","0",11,3,"0",3,8,4,0,"0","0","0",6.4,15839,32,-4496,-4428,20,1409.9,18,3,10,2,"1","1","0",7.4,20267,84,22.7,1859.5
"8272","1",16,2,"0",3,6,6,1,"1","0","0",6.6,17217,49,-839,-82,21.9,1533.5,14,2,5,0,"0","0","0",7,17299,36,22.5,1617.4
"8273","0",10,2,"0",2,13,2,0,"0","0","0",6.4,15730,41,-4030,-2539,19.5,1419.8,17,1,15,0,"0","0","0",7,18269,43,19.8,1822.8
"8274","1",15,1,"1",4,6,4,0,"0","0","0",6.6,16504,47,-1596,-1269,20.8,1529.8,13,2,10,1,"1","0","0",6.8,17773,52,21,1689.4
"8275","0",83,3,"0",4,11,3,1,"1","0","0",6.8,17844,55,-4523,-3174,23.6,1556.4,16,5,9,1,"0","1","1",7.6,21018,52,23.1,2008.7
"8276","1",11,2,"0",8,4,2,2,"1","1","1",7.2,18812,56,1786,2804,22.4,1769.6,18,3,7,0,"0","0","0",6.4,16008,52,20,1591
"8277","1",17,3,"0",6,8,4,1,"1","0","0",6.8,18407,58,-1495,330,21.4,1604.7,15,2,11,0,"0","0","0",6.8,18077,54,20.5,1754.2
"8278","0",15,17,"0",3,8,5,0,"0","0","0",6.4,15898,28,-2834,-2773,21.6,1411.2,49,2,8,1,"1","0","0",7,18671,44,20.3,1694.6
"8279","0",16,1,"0",3,5,2,0,"0","0","0",7,17971,45,-888,1328,22.6,1531.4,15,2,3,1,"0","1","0",6.8,16643,37,22,1620.2
"8280","1",18,3,"1",7,10,11,1,"1","0","0",6.8,17123,60,-2259,-898,18.7,1605.7,14,1,14,0,"0","0","0",6.8,18021,32,22.7,1831.6
"8281","1",20,9,"1",6,6,6,0,"0","0","0",7,18203,40,1300,127,20.8,1626.6,27,7,4,1,"1","0","0",7.2,18076,66,15.5,1496.6
"8282","0",21,2,"0",4,11,4,1,"1","0","0",6.6,16728,56,-3764,-1700,19.7,1516.8,21,2,12,0,"0","0","0",6.8,18428,56,19.8,1893.2
"8283","1",12,0,"1",9,10,13,1,"0","1","0",6.8,18891,44,-1426,-272,21.1,1766.5,15,0,14,1,"1","0","0",7.2,19163,64,21.4,1909.1
"8284","0",13,4,"0",4,5,2,1,"0","1","0",6.8,17267,37,-1614,15,20.7,1436.6,17,0,9,1,"1","0","0",7,17252,62,21.6,1598
"8285","1",35,2,"0",11,7,14,0,"0","0","0",6.8,17739,60,2013,900,18.9,1910.6,17,1,8,0,"0","0","0",6.6,16839,47,18.8,1709.3
"8286","0",15,3,"0",0,9,0,1,"1","0","0",6.8,16985,60,-4513,-2787,21.7,1385,22,5,15,0,"0","0","0",7.4,19772,53,24.6,1836.3
